"id","binomial","reference","class","order","family","genus","common_name","location","country","all_countries","latitude","longitude","system","t_realm","t_biome","fw_realm","fw_biome","m_realm","m_ocean","m_biome","units","method","x1950","x1951","x1952","x1953","x1954","x1955","x1956","x1957","x1958","x1959","x1960","x1961","x1962","x1963","x1964","x1965","x1966","x1967","x1968","x1969","x1970","x1971","x1972","x1973","x1974","x1975","x1976","x1977","x1978","x1979","x1980","x1981","x1982","x1983","x1984","x1985","x1986","x1987","x1988","x1989","x1990","x1991","x1992","x1993","x1994","x1995","x1996","x1997","x1998","x1999","x2000","x2001","x2002","x2003","x2004","x2005","x2006","x2007","x2008","x2009","x2010","x2011","x2012","x2013","x2014","x2015"
8517,"Circus_pygargus","{Millon, 2008 #1889}","Aves","Falconiformes","Accipitridae","Circus","Montagu's harrier","Niort-Brioux farmland, south Deux-Sèvres","France","France",46.18333,-0.46667,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Nest density (number of nests per 100 km2)","Total nest counts","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","17.65","30.03","4.03","11.75","17.06","6.39","12.03","15.32","9.41","17.02","21.51","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
8518,"Aquila_adalberti","{Ferrer, 2008 #1891} updated with {López-López, 2011 #2497} updated with {Ferrer, 2013 #3466}","Aves","Falconiformes","Accipitridae","Aquila","Spanish imperial eagle","Doñana National Park, south-western Spain","Spain","Spain",37,-6.5,"Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL","NULL","Number of breeding pairs","Total counts","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6","NULL","NULL","NULL","8","NULL","NULL","NULL","NULL","10","NULL","NULL","NULL","NULL","12","13","13","15","15","15","15","15","15","16","15","16","15","15","15","16","15","15","15","15","14","13","12","10","9","9","8","10","10","7","8","8","9","8","6","7","9","8","10","NULL","NULL","NULL","NULL"
8542,"Uria_aalge","{Votier, 2008 #1900}","Aves","Charadriiformes","Alcidae","Uria","Common murre / Common guillemot","Skomer Island, Wales","United Kingdom","United Kingdom",51.66667,-5.25,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Population estimate","Mark-release-recapture","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6160","5818","6138","6527","5521","6047","7465","8037","8631","8403","10003","8358","9729","10873","12084","13845","14302","14462","14691","14189","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
8567,"Salmo_trutta","{Vollestad, 2008 #1912}","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Brown trout / Sea trout","Ulvåa stream, station 1","Norway","Norway",60.85,12.31667,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Number of fish per station","Backpack electrofising apparatus","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","49.5","45.2","40.2","73.9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
8568,"Salmo_trutta","{Vollestad, 2008 #1912}","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Brown trout / Sea trout","Ulvåa stream, station 2","Norway","Norway",60.85,12.31667,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Number of fish per station","Backpack electrofising apparatus","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","41.7","49.8","31.9","86.5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
8569,"Salmo_trutta","{Vollestad, 2008 #1912}","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Brown trout / Sea trout","Ulvåa stream, station 3","Norway","Norway",60.85,12.31667,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Number of fish per station","Backpack electrofising apparatus","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","54.4","43.9","24.3","62.3","76","74","83","71.6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
8570,"Salmo_trutta","{Vollestad, 2008 #1912}","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Brown trout / Sea trout","Ulvåa stream, station 4","Norway","Norway",60.85,12.31667,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Number of fish per station","Backpack electrofising apparatus","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","67.9","94.6","45.5","86.5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
8571,"Salmo_trutta","{Vollestad, 2008 #1912}","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Brown trout / Sea trout","Ulvåa stream, station 5","Norway","Norway",60.85,12.31667,"Freshwater","NULL","NULL","Palearctic","Polar freshwaters","NULL","NULL","NULL","Number of fish per station","Backpack electrofising apparatus","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","30.9","119.3","59.7","69.6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9034,"Gallinago_media","{Koelzsch, 2007 #2033}","Aves","Charadriiformes","Scolopacidae","Gallinago","Great snipe","Gavalia, central Norway","Norway","Norway",62.28333,9.6,"Terrestrial","Palearctic","Tundra","NULL","NULL","NULL","NULL","NULL","Number of males","Monitoring of males during lek","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","48","66","73","66","77","70","64","53","63","46","58","67","61","72","78","91","73","69","66","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9059,"Larus_cachinnans","{Morais, 1998 #2051}","Aves","Charadriiformes","Laridae","Larus","Yellow-legged gull","Berlenga Island Nature Reserve","Portugal","Portugal",39.41667,-9.50139,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Number of gulls","1.5hrs before sunset surveyors stood on one cliff and used binoculars to count adult birds on the facing cliff.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2500","2600","NULL","NULL","5000","5500","5600","5650","6000","8000","7900","9000","11000","12500","11000","15500","16000","20000","26000","35000","45000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9062,"Sterna_dougallii","{Williams, 2000 #2053}","Aves","Charadriiformes","Laridae","Sterna","Roseate tern","Wales","United Kingdom","United Kingdom",52.6,-4.1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Number of pairs breeding in Wales","Unspecified","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","175","190","180","155","190","180","135","170","175","150","200","210","80","65","90","45","5","6","25","20","10","1","2","3","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9063,"Sterna_hirundo","{Williams, 2000 #2053}","Aves","Charadriiformes","Laridae","Sterna","Common tern","Wales","United Kingdom","United Kingdom",52.6,-4.1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Number of pairs breeding in Wales","Unspecified","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","450","560","510","400","430","570","400","430","500","480","435","400","NULL","560","480","400","NULL","590","390","555","590","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9064,"Sterna_paradisaea","{Williams, 2000 #2053}","Aves","Charadriiformes","Laridae","Sterna","Arctic tern","Wales","United Kingdom","United Kingdom",52.6,-4.1,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Number of pairs breeding in Wales","Unspecified","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","450","555","505","400","420","570","400","425","500","490","440","NULL","NULL","560","490","400","NULL","590","395","545","590","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9135,"Pagrus_pagrus","{Afonso, 2008 #2081}","Actinopterygii","Perciformes","Sparidae","Pagrus","Red porgy","The Azores","Portugal","Portugal",37.8,-27.18333,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Average number per 100 hooks","Longline surveys","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.4","1","2.9","NULL","8.7","5.2","3","8","8.5","9.5","10.2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9143,"Lullula_arborea","{Wright, 2009 #2088}","Aves","Passeriformes","Alaudidae","Lullula","Wood lark","Thetford Forest, Breckland","United Kingdom","United Kingdom",52.454336,0.668793,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Woodlark density (territories ha–1)","Annual territory surveys (March-May). Numbers and locations of both nests and singing males were recorded.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.019","0.018","0.021","0.029","0.031","0.028","0.062","0.057","0.041","0.043","0.04","0.037","0.035","0.045","0.031","0.03","0.027","0.026","0.023","0.044","0.05","0.066","0.07","0.081","0.094","0.104","0.131","0.151","0.169","0.182","NULL","0.163","0.153","0.144","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9145,"Sitta_europaea","{Kallander, 1997 #2091}","Aves","Passeriformes","Sittidae","Sitta","Wood nuthatch / Eurasian nuthatch","Dalby Soderskog National Park, 10km ESE of Lund","Sweden","Sweden",55.675473,13.330116,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL","Number of pairs","Censused using a maping method","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","15","13","4","10","10","6","11","15","10","12","16","20","17","21","20","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9248,"Perca_fluviatilis","{Albert, 2007 #2112}","Actinopterygii","Perciformes","Percidae","Perca","Eurasian perch","Matsalu Bay in Väinameri, Inner bay","Estonia","Estonia",58.76,23.59694,"Freshwater","NULL","NULL","Palearctic","Temperate coastal rivers","NULL","NULL","NULL","no of fish per unit per night","sampled with mesh nets","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","32.33","12.7","7.67","3.43","2","6.85","7.43","5.46","19.38","10.3","22.82","5.14","7.69","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9249,"Perca_fluviatilis","{Albert, 2007 #2112}","Actinopterygii","Perciformes","Percidae","Perca","Eurasian perch","Matsalu Bay in Väinameri, Central bay","Estonia","Estonia",58.76,23.59694,"Freshwater","NULL","NULL","Palearctic","Temperate coastal rivers","NULL","NULL","NULL","no of fish per unit per night","sampled with mesh nets","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","22.87","6.93","16.53","0.58","3.3","14.93","19.14","14.23","32.14","5.65","16.2","9.62","16.07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9250,"Perca_fluviatilis","{Albert, 2007 #2112}","Actinopterygii","Perciformes","Percidae","Perca","Eurasian perch","Matsalu Bay in Väinameri, Outer bay","Estonia","Estonia",58.76,23.59694,"Freshwater","NULL","NULL","Palearctic","Temperate coastal rivers","NULL","NULL","NULL","no of fish per unit per night","sampled with mesh nets","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","23.6","8.82","6.93","2","9.92","8.21","20.86","12.57","31.62","15.08","18","23.54","21.69","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9251,"Rutilus_rutilus","{Albert, 2007 #2112}","Actinopterygii","Cypriniformes","Cyprinidae","Rutilus","Roach","Matsalu Bay in Väinameri, Inner bay","Estonia","Estonia",58.76,23.59694,"Freshwater","NULL","NULL","Palearctic","Temperate coastal rivers","NULL","NULL","NULL","no of fish per unit per night","sampled with mesh nets","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.83","15.4","0.75","2.5","9.8","4.85","3.29","20.23","29.77","20","68.82","40.71","7.46","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9252,"Rutilus_rutilus","{Albert, 2007 #2112}","Actinopterygii","Cypriniformes","Cyprinidae","Rutilus","Roach","Matsalu Bay in Väinameri, Central bay","Estonia","Estonia",58.76,23.59694,"Freshwater","NULL","NULL","Palearctic","Temperate coastal rivers","NULL","NULL","NULL","no of fish per unit per night","sampled with mesh nets","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","66.22","46.67","8.4","13.63","39.75","28.67","32.29","5","18.5","33.94","68.67","35.23","43.64","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9253,"Rutilus_rutilus","{Albert, 2007 #2112}","Actinopterygii","Cypriniformes","Cyprinidae","Rutilus","Roach","Matsalu Bay in Väinameri, Outer bay","Estonia","Estonia",58.76,23.59694,"Freshwater","NULL","NULL","Palearctic","Temperate coastal rivers","NULL","NULL","NULL","no of fish per unit per night","sampled with mesh nets","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","70.7","44.94","70.79","34.83","128","87.64","14.14","20.07","26.85","8.08","37.43","36","56.92","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9291,"Pomatoschistus_minutus","{Dolbeth, 2007 #2119}","Actinopterygii","Perciformes","Gobiidae","Pomatoschistus","Sand goby","Mondego estuary","Portugal","Portugal",40.13333,-8.83333,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Average individuals per 1000m²","2m beam trawl during the night","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","7.6","1","1.7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9293,"Pomatoschistus_microps","{Dolbeth, 2007 #2119}","Actinopterygii","Perciformes","Gobiidae","Pomatoschistus","Common goby","Mondego estuary","Portugal","Portugal",40.13333,-8.83333,"Marine","NULL","NULL","NULL","NULL","Atlantic north temperate","North Atlantic Ocean","Unknown","Average individuals per 1000m²","2m beam trawl during the night","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8.4","8.1","4.6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
9379,"Lepomis_gibbosus","{Poizat, 2004 #2128}","Actinopterygii","Perciformes","Centrarchidae","Lepomis","Pumpkinseed","La Capelière, Vaccarès lagoon (Rhône River delta)","France","France",43.5,4.5,"Freshwater","NULL","NULL","Palearctic","Temperate coastal rivers","NULL","NULL","NULL","grammes per capètchade per 24hr","capètchade","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.5","1.5","3.5","4.5","3","1","0.25","0","0.25","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
